DateTime,B2_BT1,B2_B1,B1_B2,B1_EP1,B2_EP3,B2_EP4,B1_EP5,B1_EP6,B1_GEN1,B1_GEN2,B2_PV,B1_UG,BT1_Charge,BT1_Lost
04-Jan-2000 06:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,3000,0
04-Jan-2000 07:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,3000,0
04-Jan-2000 08:00:00,0,-32.237069503673,32.237069503673,2.299022414832,2.299022414832,29.938047088841,208.33423914541,14.3513081143783,-128.610819589147,-128.610819589147,0,0,3000,0
04-Jan-2000 09:00:00,6.3948846218409e-14,-44.1455198708451,44.1455198708451,5.79155646607194,5.79155646607194,71.2939634047731,524.82285602838,24.6064603619093,-299.683196363603,-299.683196363603,-32.94,0,3000,0
04-Jan-2000 10:00:00,1.13686837721616e-13,44.0680229863169,-44.0680229863169,5.79155646607182,5.79155646607205,65.700420547611,524.82285602838,30.7654567425863,-258.655923125361,-258.655923125361,-115.56,0,3000,0
04-Jan-2000 11:00:00,0,200.338840568739,-200.338840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-180.52051433415,-180.52051433415,-270.54,0,3000,0
04-Jan-2000 12:00:00,-16.1318462507214,-38.6201307629616,38.6201307629616,5.791556466072,5.791556466072,65.700420547611,524.82285602838,30.7654567425863,-300,-300,-16.74,0,3000,0
04-Jan-2000 13:00:00,0,296.981240078815,-296.981240078815,5.42305287326406,5.42305287326394,65.335707047921,491.42956889282,27.3470726600593,-113.609227173664,-113.609227173664,-367.74,0,2983.44907496759,0
04-Jan-2000 14:00:00,0,391.292341667632,-391.292341667632,5.79155646607205,5.79155646607194,66.776101866296,524.82285602838,30.7654567425863,-85.0437637847032,-85.0437637847032,-463.86,0,2983.44907496759,0
04-Jan-2000 15:00:00,0,369.898840568739,-369.898840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-95.7405143341497,-95.7405143341497,-440.1,0,2983.44907496759,0
04-Jan-2000 16:00:00,0,267.298840568739,-267.298840568739,5.79155646607194,5.79155646607205,64.409602965189,524.82285602838,30.7654567425863,-147.04051433415,-147.04051433415,-337.5,0,2983.44907496759,0
04-Jan-2000 17:00:00,0,153.042614195106,-153.042614195106,5.79155646607194,5.79155646607205,66.345829338822,524.82285602838,30.7654567425863,-204.168627520966,-204.168627520966,-225.18,0,2983.44907496759,0
04-Jan-2000 18:00:00,7.105427357601e-14,-61.3529514494591,61.3529514494591,3.21753137003998,3.21753137003998,60.835420079419,441.58884182432,10.9329240318513,-258.546124337835,-258.546124337835,-2.7,0,2983.44907496759,0
04-Jan-2000 19:00:00,0,-39.833282372595,39.833282372595,2.299022414832,2.299022414832,37.534259957763,324.96154048453,3.41838408251198,-185.256114677235,-185.256114677235,0,0,2983.44907496759,0
